number_box,number_zakaza,ves_box
149857,1000,5.26
149858,1000,22.82
149859,1000,15.76
149860,1000,13.75
149861,1000,3.6
149862,1000,5.66
149863,1000,5.47
149864,1000,6.53
149865,1000,4.26
149866,1000,4.92
149867,1000,2.31
149868,1000,20.58
149869,1000,3.27
149870,1001,11.19
149871,1001,5.77
149872,1001,3.26
149873,1001,11.11
149874,1001,3.64
149875,1001,4.92
149876,1001,20.06
149877,1001,4.34
149878,1001,11.73
149879,1001,4.47
149880,1001,19.31
149881,1001,3.67
149882,1001,3.88
149883,1001,5.04
149884,1001,16.56
149885,1001,7.01
149886,1001,5.47
149887,1001,1.73
149888,1001,6.23
149889,1001,3.07
149890,1001,1.76
149891,1001,2.14
149892,1001,5.55
149893,1001,6.04
149894,1001,2.31
149895,1001,4.62
149896,1001,6.02
149897,1001,5.59
149898,1001,5.75
149899,1001,6.6
149900,1001,19.83
149901,1001,4.05
149902,1001,3.63
149903,1001,3.42
149904,1001,1
149905,1001,5.5
149906,1001,11.74
149907,1001,2.14
149908,1001,3.26
149909,1001,2.22
149910,1001,4.16
149911,1001,5.73
149912,1001,5.88
149913,1001,3.64
149914,1001,8.4
149915,1001,4.56
149916,1001,5.56
149917,1001,6.02
149918,1001,4.13
149919,1001,5.27
149920,1001,2.75
149921,1001,14.43
149922,1001,4.11
149923,1001,4.35
149924,1001,7.64
149925,1001,5.17
149926,1001,2.89
149927,1001,5.59
149928,1001,4.85
149929,1001,1.83
149930,1001,4.34
149931,1001,5.85
149932,1001,15.05
149933,1001,4.08
149934,1001,4.83
149935,1001,4.18
149936,1001,17.55
149937,1001,2.84
149938,1001,2.99
149939,1001,2.13
149940,1001,4.04
149941,1001,21.51
149942,1001,3.88
149943,1001,9.67
149944,1001,6.15
149945,1001,5.26
149946,1001,3.27
149947,1001,15.28
149948,1001,15.76
149949,1001,1.89
149950,1001,3.18
149951,1001,15.35
149952,1001,2
149953,1001,6.12
149954,1001,13.4
149955,1001,14.9
149956,1001,12.52
149957,1001,6.26
149958,1001,5.33
149959,1001,5.66
149960,1001,5.65
149961,1001,4.01
149962,1001,15.02
149963,1001,5.61
149964,1001,18.86
149965,1001,7.34
149966,1001,3.07
149967,1001,2.7
149968,1001,1.29
149969,1001,3.63
149970,1001,5.75
149971,1001,2.34
149972,1001,18.6
149973,1001,11.2
149974,1001,6.63
149975,1001,21.9
149976,1001,3.48
149977,1001,4.46
149978,1001,3.41
149979,1001,3.46
149980,1001,6.63
149981,1001,15.76
149982,1001,6.57
149983,1001,16.55
149984,1001,3.36
149985,1001,14.86
149986,1001,14.35
149987,1001,4.77
149988,1001,19.53
149989,1001,5.1
149990,1001,4.03
149991,1001,3.06
149992,1001,10.53
149993,1001,2.5
149994,1001,2.26
149995,1001,2.73
149996,1001,15.58
149997,1001,3.56
149998,1001,11.35
149999,1001,6.73
150000,1001,3.76
150001,1001,17.79
150002,1001,3.23
150003,1001,11.84
150004,1001,4.91
150005,1001,2.44
150006,1001,12.55
150007,1001,12.44
150008,1001,19.87
150009,1001,0.41
150010,1001,3.94
150011,1001,4.13
150012,1001,6.34
150013,1001,4.84
150014,1001,22.43
150015,1001,4.33
150016,1001,2.61
150017,1001,23.15
150018,1001,2.62
150019,1001,17.32
150020,1001,2.93
150021,1001,4.04
150022,1001,5.66
150023,1002,7.34
150024,1002,3.68
150025,1002,2.14
150026,1002,18.7
150027,1002,18.88
150028,1002,2.5
150029,1002,1.73
150030,1002,4.01
150031,1002,13.4
150032,1002,6.53
150033,1002,11.35
150034,1002,12.44
150035,1002,4.44
150036,1002,2.44
150037,1002,3.18
150038,1002,3.14
150039,1002,4.56
150040,1002,3.56
150041,1002,5.57
150042,1002,13.31
150043,1002,4.9
150044,1002,3.97
150045,1002,18.6
150046,1002,4.34
150047,1002,3.21
150048,1002,18.3
150049,1002,4.81
150050,1002,5.43
150051,1002,5.1
150052,1002,6.93
150053,1002,4.38
150054,1002,4.04
150055,1002,17.55
150056,1002,12.26
150057,1002,15.58
150058,1002,6.26
150059,1002,11.19
150060,1002,5.1
150061,1002,4.31
150062,1002,4.77
150063,1002,11.73
150064,1002,1.89
150065,1002,4.33
150066,1002,3.48
150067,1002,2.13
150068,1002,4.83
150069,1002,6.15
150070,1002,3.6
150071,1002,2.22
150072,1002,5.56
150073,1002,3.64
150074,1002,5.72
150075,1002,3.6
150076,1002,6.43
150077,1002,10.12
150078,1002,5.32
150079,1002,3.88
150080,1002,2.31
150081,1002,4.08
150082,1002,4.77
150083,1002,3.63
150084,1002,5.33
150085,1002,4.92
150086,1002,4.03
150087,1002,15.28
150088,1002,25.71
150089,1002,2.14
150090,1002,3.83
150091,1002,21.86
150092,1002,21.1
150093,1002,3.23
150094,1002,12.78
150095,1002,4.9
150096,1002,11.11
150097,1002,5.55
150098,1002,19.83
150099,1002,7.04
150100,1002,2
150101,1002,3.88
150102,1002,13.75
150103,1002,15.35
150104,1002,19.08
150105,1002,4.05
150106,1002,4.13
150107,1002,3.7
150108,1002,8.4
150109,1002,5.75
150110,1002,3.67
150111,1002,20.29
150112,1002,2.55
150113,1002,5.27
150114,1002,15.76
150115,1002,6.8
150116,1002,5.85
150117,1002,4.81
150118,1002,1.18
150119,1002,4.77
150120,1002,2.91
150121,1002,4.16
150122,1002,23.3
150123,1002,1.83
150124,1002,15.35
150125,1002,5.85
150126,1002,3.27
150127,1002,1.81
150128,1002,3.42
150129,1002,5.65
150130,1002,9.4
150131,1002,18.86
150132,1002,4.11
150133,1002,6.57
150134,1002,18.14
150135,1002,6.02
150136,1002,4.83
150137,1002,5.32
150138,1002,4.62
150139,1002,23.15
150140,1002,5.17
150141,1002,19.78
150142,1002,6.63
150143,1002,14.63
150144,1002,15.02
150145,1002,19.54
150146,1002,0.75
150147,1002,19.3
150148,1002,2.84
150149,1002,4.84
150150,1002,5.88
150151,1002,4.35
150152,1002,2.73
150153,1002,1.29
150154,1002,3.8
150155,1003,2.7
150156,1003,10.29
150157,1003,10.51
150158,1003,5.75
150159,1003,4.77
150160,1003,5.91
150161,1003,4.81
150162,1003,18.88
150163,1003,5.72
150164,1003,3.18
150165,1003,3.45
150166,1003,3.28
150167,1003,4.33
150168,1003,19.54
150169,1003,13.31
150170,1003,3.36
150171,1003,4.56
150172,1003,21.9
150173,1003,4.31
150174,1003,2.5
150175,1003,6.93
150176,1003,7.11
150177,1003,4.74
150178,1003,5.73
150179,1003,4.92
150180,1003,3.68
150181,1003,4.16
150182,1003,2.85
150183,1003,3.88
150184,1003,6.15
150185,1003,5.32
150186,1003,3.48
150187,1003,3.26
150188,1003,20.29
150189,1003,1.18
150190,1003,16.81
150191,1003,6.34
150192,1003,2.14
150193,1003,4.28
150194,1003,2.75
150195,1003,18.69
150196,1003,6.63
150197,1003,12.18
150198,1003,5.32
150199,1003,5.17
150200,1003,2.14
150201,1003,22.82
150202,1003,3.62
150203,1003,15.76
150204,1003,1.81
150205,1003,4.9
150206,1003,19.07
150207,1003,5.33
150208,1003,12.44
150209,1003,4.85
150210,1003,4.41
150211,1003,15.05
150212,1003,10.12
150213,1003,3.67
150214,1003,3.21
150215,1003,5.55
150216,1003,25.71
150217,1003,7.04
150218,1003,4.38
150219,1003,3.64
150220,1003,4.62
150221,1003,20.58
150222,1003,5.57
150223,1003,7.34
150224,1003,14.35
150225,1003,5.1
150226,1003,3.64
150227,1003,3.14
150228,1003,15.28
150229,1003,5.06
150230,1003,1.98
150231,1003,5.5
150232,1003,5.43
150233,1003,2.84
150234,1003,4.16
150235,1003,3.07
150236,1003,6.34
150237,1003,3.76
150238,1003,2.73
150239,1003,19.53
150240,1003,13.75
150241,1003,10.6
150242,1003,2.14
150243,1003,16.12
150244,1003,5.75
150245,1003,4.26
150246,1003,1.95
150247,1003,14.86
150248,1003,6.43
150249,1003,16.55
150250,1003,4.77
150251,1003,3.76
150252,1003,13.08
150253,1003,5.04
150254,1003,0.88
150255,1003,19.78
150256,1003,5.58
150257,1003,10.53
150258,1003,18.14
150259,1003,19.83
150260,1003,13.46
150261,1003,5.1
150262,1003,2.44
150263,1003,3.45
150264,1003,1.22
150265,1003,17.32
150266,1003,3.64
150267,1003,4.47
150268,1003,20.06
150269,1003,3.56
150270,1003,2.34
150271,1003,5.59
150272,1003,11.2
150273,1003,9.67
150274,1003,3.26
150275,1003,11.11
150276,1003,2.62
150277,1003,5.32
150278,1003,3.18
150279,1003,2.22
150280,1003,4.9
150281,1003,3.23
150282,1003,5.61
150283,1003,1
150284,1003,4.04
150285,1003,5.85
150286,1003,14.43
150287,1003,4.01
150288,1003,3.7
150289,1003,21.51
150290,1003,6.63
150291,1003,17.55
150292,1003,3.41
150293,1003,12.55
150294,1003,2.8
150295,1003,4.82
150296,1003,18.6
150297,1003,3.08
150298,1003,4.05
150299,1003,2
150300,1003,21.1
150301,1003,5.26
150302,1003,6.23
150303,1003,2.96
150304,1003,4.18
150305,1003,3.83
150306,1003,5.69
150307,1003,1.76
150308,1003,23.15
150309,1003,11.19
150310,1003,3.6
150311,1003,4.04
150312,1004,4.74
150313,1004,20.29
150314,1004,7.04
150315,1004,4.16
150316,1004,4.16
150317,1004,6.26
150318,1004,5.06
150319,1004,10.29
150320,1004,18.7
150321,1004,5.17
150322,1004,12.26
150323,1004,18.14
150324,1004,9.4
150325,1004,4.81
150326,1004,5.1
150327,1004,0.88
150328,1004,4.31
150329,1004,11.19
150330,1004,7.64
150331,1004,2.91
150332,1004,21.1
150333,1004,16.81
150334,1004,5.59
150335,1004,14.9
150336,1004,1.22
150337,1004,15.58
150338,1004,3.14
150339,1004,15.05
150340,1004,5.33
150341,1004,4.34
150342,1004,5.27
150343,1004,19.07
150344,1004,4.08
150345,1004,2.61
150346,1004,4.35
150347,1004,12.58
150348,1004,23.15
150349,1004,12.63
150350,1004,2.5
150351,1004,4.56
150352,1004,5.69
150353,1004,11.73
150354,1004,2
150355,1004,16.56
150356,1004,1.73
150357,1004,19.83
150358,1004,10.12
150359,1004,5.73
150360,1004,4.13
150361,1004,21.9
150362,1004,3.56
150363,1004,2.84
150364,1004,2.14
150365,1004,1.73
150366,1004,3.07
150367,1004,17.79
150368,1004,2.85
150369,1004,3.62
150370,1004,4.26
150371,1004,6.04
150372,1004,3.6
150373,1004,21.51
150374,1004,4.44
150375,1004,5.47
150376,1004,4.01
150377,1004,5.65
150378,1004,2.26
150379,1004,3.83
150380,1004,5.43
150381,1004,4.29
150382,1004,11.35
150383,1004,6.43
150384,1004,5.91
150385,1004,9.56
150386,1004,5.04
150387,1004,4.83
150388,1004,12.59
150389,1004,13.4
150390,1004,2.2
150391,1004,4.28
150392,1004,0.75
150393,1004,20.06
150394,1004,2.99
150395,1004,3.76
150396,1004,19.31
150397,1004,3.07
150398,1004,3.22
150399,1004,3.64
150400,1004,10.6
150401,1004,12.55
150402,1004,1.98
150403,1004,5.85
150404,1004,5.32
150405,1004,6.63
150406,1004,15.35
150407,1004,3.21
150408,1004,3.68
150409,1004,4.04
150410,1004,3.52
150411,1004,23.3
150412,1004,19.78
150413,1004,1.18
150414,1004,4.92
150415,1004,21.86
150416,1004,4.35
150417,1004,4.04
150418,1004,0.41
150419,1004,5.57
150420,1004,2.14
150421,1004,5.85
150422,1004,2.89
150423,1004,6.34
150424,1004,6.53
150425,1004,3.23
150426,1004,12.75
150427,1004,6.75
150428,1004,4.92
150429,1004,2.8
150430,1004,4.77
150431,1004,19.16
150432,1004,3.45
150433,1004,25.71
150434,1004,18.88
150435,1004,3.63
150436,1004,10.51
150437,1004,15.28
150438,1004,11.84
150439,1004,2.7
150440,1004,18.3
150441,1004,18.6
150442,1004,4.33
150443,1004,15.27
150444,1004,19.08
150445,1004,2.75
150446,1004,3.16
150447,1004,17.55
150448,1004,17.32
150449,1004,5.61
150450,1004,3.18
150451,1004,5.66
150452,1004,3.69
150453,1004,1.47
150454,1004,5.77
150455,1004,5.51
150456,1004,5.66
150457,1004,3.36
150458,1004,4.8
150459,1004,7.11
150460,1004,15.35
150461,1004,4.47
150462,1004,6.57
150463,1004,5.56
150464,1004,4.34
150465,1004,4.81
150466,1005,18.86
150467,1005,6.12
150468,1005,3.07
150469,1005,5.27
150470,1005,15.76
150471,1005,5.58
150472,1005,12.18
150473,1005,3.6
150474,1005,0.88
150475,1005,4.3
150476,1005,3.64
150477,1005,19.54
150478,1005,15.05
150479,1005,5.32
150480,1005,5.17
150481,1005,15.02
150482,1005,7.64
150483,1005,13.4
150484,1005,14.35
150485,1005,4.62
150486,1005,18.3
150487,1005,4.28
150488,1005,1.89
150489,1005,3.97
150490,1005,3.68
150491,1005,5.59
150492,1005,5.56
150493,1005,3.56
150494,1005,14.9
150495,1005,3.07
150496,1005,5.32
150497,1005,4.39
150498,1005,1.18
150499,1005,5.66
150500,1005,3.69
150501,1005,5.55
150502,1005,5.69
150503,1005,3.88
150504,1005,16.12
150505,1005,4.46
150506,1005,4.04
150507,1005,20.58
150508,1005,19.53
150509,1005,6.04
150510,1005,4.18
150511,1005,4.44
150512,1005,2.84
150513,1005,4.38
150514,1005,16.55
150515,1005,1.83
150516,1005,2.13
150517,1005,11.2
150518,1005,5.1
150519,1005,6.02
150520,1005,6.34
150521,1005,5.32
150522,1005,4.34
150523,1005,3.48
150524,1005,3.21
150525,1005,18.14
150526,1005,23.15
150527,1005,3.7
150528,1005,4.31
150529,1005,5.57
150530,1005,15.35
150531,1005,6.43
150532,1005,12.63
150533,1005,2.89
150534,1005,1
150535,1005,6.26
150536,1005,2.26
150537,1005,22.82
150538,1005,16.26
150539,1005,23.3
150540,1005,5.67
150541,1005,2.31
150542,1005,6.02
150543,1005,15.58
150544,1005,13.08
150545,1005,20.29
150546,1005,10.51
150547,1005,4.9
150548,1005,2.11
150549,1005,15.27
150550,1005,4.81
150551,1005,6.57
150552,1005,11.73
150553,1005,2.8
150554,1005,3.41
150555,1005,2.91
150556,1005,2
150557,1005,21.1
150558,1005,3.16
150559,1005,4.92
150560,1005,4.13
150561,1005,2.99
150562,1005,4.74
150563,1005,5.61
150564,1005,4.32
150565,1005,21.9
150566,1005,12.26
150567,1005,1.66
150568,1005,2.14
150569,1005,5.85
150570,1005,4.33
150571,1005,21.86
150572,1005,18.6
150573,1005,1.29
150574,1005,1.95
150575,1005,2.75
150576,1005,4.01
150577,1005,3.76
150578,1005,2.93
150579,1005,12.78
150580,1005,6.58
150581,1005,6.6
150582,1005,3.63
150583,1005,3.42
150584,1005,4.03
150585,1005,1.81
150586,1005,3.52
150587,1005,3.8
150588,1005,4.16
150589,1005,3.08
150590,1005,12.55
150591,1005,5.1
150592,1005,3.62
150593,1005,2.5
150594,1005,2.7
150595,1005,2.61
150596,1005,4.34
150597,1005,3.26
150598,1005,3.63
150599,1005,4.58
150600,1005,2.55
150601,1005,9.4
150602,1005,4.8
150603,1005,3.14
150604,1005,10.25
150605,1005,13.75
150606,1005,5.55
150607,1005,3.27
150608,1005,4.82
150609,1005,6.75
150610,1005,16.81
150611,1005,6.93
150612,1005,19.3
150613,1005,11.35
150614,1005,2.7
150615,1005,12.24
150616,1005,6.15
150617,1005,9.56
150618,1005,6.8
150619,1005,4.77
150620,1005,5.5
150621,1005,4.29
150622,1005,2.85
150623,1005,19.07
150624,1005,3.76
150625,1005,3.45
150626,1006,2.55
150627,1006,19.31
150628,1006,5.66
150629,1006,3.28
150630,1006,5.59
150631,1006,5.66
150632,1006,5.55
150633,1006,16.12
150634,1006,3.97
150635,1006,5.17
150636,1006,20.06
150637,1006,12.78
150638,1006,4.28
150639,1006,7.04
150640,1006,1.76
150641,1006,2.93
150642,1006,2.89
150643,1006,19.54
150644,1006,14.9
150645,1006,3.14
150646,1006,4.3
150647,1006,10.12
150648,1006,2.7
150649,1006,15.76
150650,1006,2.73
150651,1006,4.32
150652,1006,3.52
150653,1006,1.29
150654,1006,3.56
150655,1006,19.3
150656,1006,0.88
150657,1006,3.62
150658,1006,3.67
150659,1006,21.9
150660,1006,4.82
150661,1006,3.69
150662,1006,5.33
150663,1006,13.4
150664,1006,2.14
150665,1006,1
150666,1006,6.02
150667,1006,2.61
150668,1006,6.75
150669,1006,17.32
150670,1006,7.34
150671,1006,2
150672,1006,18.3
150673,1006,4.08
150674,1006,4.38
150675,1006,12.55
150676,1006,17.79
150677,1006,5.75
150678,1006,18.88
150679,1006,3.22
150680,1006,5.85
150681,1006,3.63
150682,1006,4.34
150683,1006,18.6
150684,1006,6.63
150685,1006,6.53
150686,1006,3.18
150687,1006,16.81
150688,1006,3.18
150689,1006,3.08
150690,1006,5.1
150691,1006,19.53
150692,1006,4.39
150693,1006,3.36
150694,1006,4.74
150695,1006,4.47
150696,1006,5.06
150697,1006,18.69
150698,1006,5.75
150699,1006,10.53
150700,1006,2.96
150701,1006,11.11
150702,1006,19.83
150703,1006,6.58
150704,1006,4.13
150705,1006,3.68
150706,1006,12.24
150707,1006,5.32
150708,1006,3.26
150709,1006,4.7
150710,1006,16.56
150711,1006,7.01
150712,1006,3.26
150713,1006,7.11
150714,1006,3.21
150715,1006,13.08
150716,1006,3.6
150717,1006,5.32
150718,1006,5.57
150719,1006,5.27
150720,1006,12.18
150721,1006,2.8
150722,1006,10.25
150723,1006,1.81
150724,1006,18.86
150725,1006,18.14
150726,1006,4.44
150727,1006,4.31
150728,1006,1.66
150729,1006,4.58
150730,1006,3.06
150731,1006,10.51
150732,1006,3.99
150733,1006,4.8
150734,1006,1.95
150735,1006,5.77
150736,1006,11.84
150737,1006,12.63
150738,1006,5.87
150739,1006,2.22
150740,1006,9.4
150741,1006,13.46
150742,1006,5.59
150743,1006,5.43
150744,1006,23.3
150745,1006,21.86
150746,1006,4.92
150747,1006,3.94
150748,1006,12.58
150749,1006,2.85
150750,1006,3.07
150751,1006,16.55
150752,1006,3.23
150753,1006,3.8
150754,1006,6.93
150755,1006,2.44
150756,1006,3.45
150757,1006,2.7
150758,1006,6.34
150759,1006,2.13
150760,1006,11.35
150761,1006,5.5
150762,1006,23.15
150763,1006,6.02
150764,1006,4.83
150765,1006,4.18
150766,1006,14.63
150767,1006,0.89
150768,1006,19.08
150769,1006,1.18
150770,1006,11.19
150771,1006,19.45
150772,1006,4.81
150773,1006,13.31
150774,1006,6.73
150775,1006,18.7
150776,1006,5.5
150777,1006,12.44
150778,1006,3.41
150779,1006,3.64
150780,1006,5.88
150781,1006,5.14
150782,1006,5.69
150783,1006,25.71
150784,1006,5.04
150785,1006,3.16
150786,1006,20.29
150787,1006,2.14
150788,1006,4.62
150789,1006,1.73
150790,1006,10.29
150791,1006,4.29
150792,1006,3.6
150793,1006,3.88
150794,1006,4.08
150795,1006,14.86
150796,1006,4.16
150797,1006,4.16
150798,1007,5.77
150799,1007,23.3
150800,1007,9.56
150801,1007,4.77
150802,1007,4.82
150803,1007,1.83
150804,1007,4.92
150805,1007,4.41
150806,1007,5.85
150807,1007,11.11
150808,1007,4.28
150809,1007,3.23
150810,1007,5.59
150811,1007,3.18
150812,1007,3.36
150813,1007,4.47
150814,1007,3.21
150815,1007,3.6
150816,1007,19.16
150817,1007,2.7
150818,1007,12.55
150819,1007,5.87
150820,1007,6.34
150821,1007,6.02
150822,1007,10.6
150823,1007,5.06
150824,1007,4.39
150825,1007,3.8
150826,1007,21.9
150827,1007,4.33
150828,1007,9.67
150829,1007,13.08
150830,1007,20.58
150831,1007,14.9
150832,1007,3.64
150833,1007,1.47
150834,1007,14.35
150835,1007,3.69
150836,1007,20.06
150837,1007,5.59
150838,1007,15.76
150839,1007,4.08
150840,1007,19.07
150841,1007,5.69
150842,1007,11.2
150843,1007,6.75
150844,1007,3.52
150845,1007,3.45
150846,1007,2.93
150847,1007,1.89
150848,1007,18.14
150849,1007,14.43
150850,1007,5.72
150851,1007,19.83
150852,1007,5.04
150853,1007,19.53
150854,1007,5.5
150855,1007,12.55
150856,1007,12.58
150857,1007,5.1
150858,1007,15.35
150859,1007,2.7
150860,1007,3.27
150861,1007,2.61
150862,1007,4.11
150863,1007,3.76
150864,1007,2.85
150865,1007,11.74
150866,1007,3.63
150867,1007,2.99
150868,1007,2.96
150869,1007,3.64
150870,1007,3.08
150871,1007,5.26
150872,1007,2.62
150873,1007,6.04
150874,1007,3.43
150875,1007,2
150876,1007,4.44
